feature,"PolyA, ng/uL","Os-C, uM"
FALSE,244.1365082,40.34765598
FALSE,634.9910732,40.35246848
FALSE,276.0758432,40.35913799
FALSE,757.7109966,40.36215973
FALSE,701.8368768,40.36399224
TRUE,14.10137044,40.37064974
FALSE,857.1453534,40.37122183
TRUE,135.9676371,40.38208542
FALSE,221.6803612,40.38334937
FALSE,248.4473922,40.38718683
FALSE,422.8686564,40.39198336
FALSE,765.1587154,40.40247857
FALSE,738.397502,40.41120275
FALSE,793.5584368,40.41899404
FALSE,631.9641837,40.42395863
TRUE,13.47703918,40.42593898
FALSE,598.3797747,40.4312213
FALSE,897.047145,40.43454214
FALSE,478.6464529,40.43622581
FALSE,1424.219387,40.44277629
FALSE,330.7148926,40.44724984
FALSE,771.4094071,40.44955563
FALSE,12.86116675,40.45504001
TRUE,108.7391214,40.45939326
FALSE,687.4816233,40.46829323
FALSE,769.1169542,40.46899158
FALSE,230.8563107,40.47313853
FALSE,708.6888607,40.47643808
FALSE,276.8542648,40.47703173
FALSE,235.8470225,40.48068472
TRUE,146.2153584,40.48388991
TRUE,167.6204666,40.4847831
FALSE,462.9129207,40.4908846
FALSE,607.1037723,40.49125602
FALSE,175.2014032,40.49133319
FALSE,612.7027444,40.49443855
FALSE,697.2091199,40.49565798
TRUE,214.8772145,40.49595345
FALSE,356.6800179,40.50721327
FALSE,686.525833,40.50771157
FALSE,458.1436951,40.50923128
FALSE,593.7136541,40.51307115
FALSE,603.4045439,40.52669251
FALSE,526.4361466,40.53208632
FALSE,481.9316241,40.5397705
FALSE,355.5886475,40.54017294
FALSE,290.2579117,40.54050565
FALSE,261.3797297,40.54100968
FALSE,688.9266948,40.54123928
FALSE,673.4892118,40.54155757
FALSE,259.7238591,40.54766326
FALSE,1249.63978,40.55095384
FALSE,174.3867284,40.55874346
FALSE,778.4291876,40.56191641
FALSE,412.3029163,40.56391308
FALSE,425.1688627,40.56625868
FALSE,561.0899272,40.56654037
FALSE,356.0109186,40.57559544
FALSE,368.3226438,40.5804166
FALSE,245.9824182,40.58245791
FALSE,488.8151176,40.58331416
FALSE,216.9140245,40.58440795
FALSE,598.8775018,40.58568126
FALSE,303.3890741,40.58726928
FALSE,275.9155075,40.58860552
TRUE,164.223212,40.59287492
TRUE,13.99896499,40.59532908
FALSE,448.5584037,40.59617881
FALSE,530.4744547,40.60557639
FALSE,368.350164,40.6112949
TRUE,12.74359519,40.62648626
TRUE,91.76782602,40.63297074
TRUE,75.6464043,40.63571757
FALSE,252.1384473,40.642846
FALSE,664.7757236,40.64567913
FALSE,821.2877628,40.64784722
FALSE,362.1326304,40.65126049
FALSE,554.125022,40.65325016
FALSE,546.0605674,40.65807605
FALSE,545.7015895,40.65934351
FALSE,792.695297,40.66239618
FALSE,757.9179711,40.66576597
FALSE,137.1852072,40.66933603
FALSE,469.1729688,40.67201521
FALSE,422.6737476,40.67805972
FALSE,747.6769444,40.68109946
FALSE,310.5946969,40.68776229
FALSE,220.7827256,40.68978133
FALSE,108.3693999,40.69598975
FALSE,488.1936609,40.69776178
FALSE,255.5958271,40.69986161
FALSE,511.7682364,40.70087947
TRUE,191.271167,40.70543983
FALSE,103.3670194,40.7065935
FALSE,165.1144258,40.71369289
FALSE,688.3314721,40.72174639
FALSE,241.0631895,40.72196025
FALSE,589.0603567,40.72568483
FALSE,676.121655,40.7334452
FALSE,1513.548901,40.73936364
FALSE,690.9713298,40.74196074
FALSE,384.9467782,40.74205693
FALSE,651.1691373,40.74635938
FALSE,1366.522002,40.74819882
FALSE,356.7298342,40.75582381
FALSE,221.7592963,40.76876672
FALSE,247.6657234,40.76927136
FALSE,457.3650526,40.77373217
FALSE,581.499414,40.77388684
FALSE,822.3466817,40.77871985
FALSE,525.6780614,40.79080089
FALSE,563.8496912,40.80036856
FALSE,574.0105142,40.80065262
FALSE,207.8005108,40.80335809
FALSE,448.5363653,40.8102005
FALSE,277.3162157,40.81373249
FALSE,690.8950265,40.81451204
FALSE,732.2933603,40.82163106
FALSE,305.3370952,40.82536444
FALSE,533.2737939,40.82560414
FALSE,533.9792135,40.82598889
FALSE,1357.408762,40.82832411
FALSE,13.58519189,40.82842041
FALSE,146.8325173,40.8335968
FALSE,145.7167232,40.83858059
FALSE,467.7246221,40.83971777
FALSE,579.0357222,40.8408697
FALSE,643.1153912,40.84317789
FALSE,370.4096473,40.84638831
TRUE,154.439155,40.84718832
FALSE,520.889637,40.84810885
FALSE,258.7454075,40.86493556
FALSE,265.7706812,40.86524254
FALSE,483.2420242,40.86653677
FALSE,306.6392939,40.86822282
FALSE,331.3499182,40.86981013
FALSE,669.7831616,40.87547179
FALSE,270.0372723,40.87934662
FALSE,646.946932,40.88040047
FALSE,524.7536296,40.88189499
FALSE,165.5372898,40.88470592
FALSE,685.7472162,40.88640305
FALSE,289.6514032,40.89005801
FALSE,603.241541,40.89108547
FALSE,538.6259878,40.89283813
TRUE,74.91940127,40.90411805
FALSE,208.6002595,40.90451884
FALSE,123.0647265,40.91334134
FALSE,218.6179718,40.91954596
FALSE,715.85608,40.92610207
FALSE,711.8102236,40.92734161
FALSE,718.5513749,40.94536652
FALSE,606.7796719,40.9474304
FALSE,219.964867,40.95193813
FALSE,521.1270527,40.95274885
FALSE,239.6599237,40.95480541
FALSE,286.2394962,40.9679006
FALSE,536.6220641,40.97034393
FALSE,537.3490278,40.97444243
FALSE,1430.08265,40.98597987
FALSE,1138.6218,40.98796835
FALSE,472.1528141,40.99109695
FALSE,572.5151021,40.99324781
FALSE,279.9186175,40.99652337
FALSE,724.7765781,41.00299247
FALSE,291.2379459,41.00470693
FALSE,249.5844387,41.00620179
FALSE,247.1446743,41.0131249
FALSE,397.0495005,41.01748932
FALSE,544.3845929,41.02307152
FALSE,1161.968173,41.03060345
TRUE,259.1841306,41.0354569
FALSE,777.4976128,41.03609554
TRUE,172.2383041,41.03931509
FALSE,475.7087275,41.04000353
FALSE,1133.756094,41.04783261
FALSE,1316.599404,41.06241877
FALSE,399.6162648,41.06442278
FALSE,788.031907,41.09442389
FALSE,834.5128454,41.09483176
FALSE,276.3937882,41.09819356
FALSE,541.9551893,41.0990848
FALSE,639.5406493,41.10159597
FALSE,651.8961706,41.10712588
FALSE,270.313388,41.12253353
FALSE,252.6528167,41.12485283
FALSE,269.8247149,41.13765583
FALSE,485.6134129,41.13844526
FALSE,1506.527499,41.14145422
FALSE,875.2456335,41.14341478
TRUE,173.1902421,41.15505054
FALSE,1584.387727,41.1579752
FALSE,281.553283,41.15891249
TRUE,182.3729345,41.16532776
FALSE,637.716136,41.16645951
TRUE,131.3148343,41.16765131
FALSE,157.6546171,41.17122599
FALSE,165.7812412,41.17138754
FALSE,638.0428338,41.17691649
FALSE,208.5634813,41.17929964
FALSE,586.0777044,41.1794678
FALSE,882.933134,41.18086593
FALSE,414.7899023,41.18247053
TRUE,156.4913006,41.18332923
FALSE,609.9713308,41.18611187
FALSE,401.2704396,41.19173647
TRUE,172.5399893,41.19330947
TRUE,256.7544757,41.2024106
FALSE,266.7450102,41.20609017
FALSE,223.4333146,41.21464144
TRUE,13.78621019,41.21924597
FALSE,202.6123065,41.22890283
FALSE,769.346675,41.23009008
FALSE,1112.941416,41.23271751
FALSE,525.5481996,41.23420316
FALSE,1418.534207,41.23969374
FALSE,618.7766329,41.24518373
TRUE,150.3465915,41.24855486
FALSE,370.4224018,41.24896679
FALSE,576.1853464,41.25521667
FALSE,535.3018943,41.2600465
FALSE,657.8176579,41.26301919
TRUE,161.9174789,41.26433773
FALSE,545.3493235,41.26711584
FALSE,1379.515471,41.26745372
TRUE,13.69466573,41.27342878
FALSE,593.0131098,41.27650722
FALSE,226.8336005,41.27677769
FALSE,489.2103321,41.27680135
FALSE,839.8982078,41.27863704
FALSE,1519.017784,41.28950416
FALSE,1313.622902,41.29269528
FALSE,789.6530085,41.29423629
FALSE,328.7253788,41.29509387
FALSE,767.7246166,41.29580855
FALSE,531.2394671,41.29705634
FALSE,659.1956562,41.30326779
FALSE,802.425775,41.30635132
FALSE,727.0658533,41.30758062
FALSE,587.8179236,41.31037551
FALSE,1076.610048,41.3111633
FALSE,859.4386685,41.31431775
FALSE,775.0943156,41.31674023
FALSE,533.2747394,41.31741925
TRUE,13.54600262,41.32196277
FALSE,284.8501779,41.32761016
FALSE,474.3661511,41.33052142
FALSE,737.4615188,41.33266262
FALSE,244.6185899,41.34034657
TRUE,12.55973603,41.34787118
FALSE,446.7991633,41.349687
FALSE,1179.00871,41.35902088
TRUE,116.1673299,41.360356
FALSE,467.2034905,41.360915
FALSE,594.6722464,41.36225523
FALSE,1213.224838,41.36760435
FALSE,231.4815062,41.36828969
FALSE,407.4478857,41.36891868
FALSE,904.2234756,41.36999209
FALSE,488.7809339,41.37260079
FALSE,276.8918923,41.37278995
FALSE,586.2462018,41.37718288
FALSE,222.2920048,41.37954093
FALSE,731.0964874,41.38728214
FALSE,235.3453717,41.38817188
FALSE,224.2728022,41.39050216
FALSE,1430.244027,41.40633898
TRUE,126.7461901,41.40696629
FALSE,240.3941708,41.41331661
FALSE,1173.702698,41.41335094
TRUE,12.95682975,41.41729841
FALSE,235.2187505,41.43270049
FALSE,639.0783902,41.45724889
FALSE,139.2804596,41.46033011
FALSE,217.8640416,41.46363336
FALSE,670.6279265,41.46979456
FALSE,851.0554017,41.47099902
FALSE,256.9410735,41.47317798
TRUE,201.8529097,41.47524066
FALSE,214.4337406,41.47608735
FALSE,469.5049163,41.47621431
FALSE,1473.001113,41.47837249
FALSE,627.2821543,41.48425885
FALSE,738.4439089,41.48533096
FALSE,533.6208456,41.49070705
FALSE,350.1983259,41.49351467
FALSE,532.285303,41.49747995
FALSE,758.0346917,41.50465853
FALSE,609.4026353,41.50803714
FALSE,410.3029511,41.52102027
FALSE,158.0048832,41.52217027
FALSE,124.041241,41.52384894
FALSE,593.0265399,41.52734634
FALSE,588.0541591,41.53488948
FALSE,245.4937589,41.53633666
FALSE,258.9204281,41.54508101
FALSE,482.5430152,41.54576674
FALSE,978.3405833,41.54596768
FALSE,230.2326592,41.55232941
FALSE,564.2470549,41.55306946
FALSE,130.8636873,41.55498475
FALSE,604.9643436,41.55631232
FALSE,293.4555954,41.55818245
FALSE,734.9971281,41.56040348
FALSE,1393.683169,41.56057804
FALSE,660.25705,41.56700172
FALSE,510.5231284,41.57196154
FALSE,235.4288752,41.58181491
FALSE,451.3913586,41.58223451
FALSE,196.7890832,41.59216369
FALSE,742.9678978,41.59243143
FALSE,338.8560486,41.59555232
FALSE,755.2394754,41.59943946
FALSE,492.7632488,41.60439419
FALSE,1543.355059,41.61286179
FALSE,397.521874,41.61451005
FALSE,304.2118637,41.61907476
FALSE,114.2170439,41.61928392
FALSE,554.2243216,41.6220966
FALSE,421.7938364,41.62286261
TRUE,150.4876502,41.62735764
TRUE,91.41315134,41.63252401
FALSE,179.9563177,41.63924868
TRUE,146.8730646,41.64101155
FALSE,290.6135344,41.64823217
FALSE,276.2597522,41.65904373
FALSE,719.7194609,41.65975944
FALSE,806.8067744,41.66462255
TRUE,140.2432612,41.67351202
FALSE,529.7649715,41.67643708
FALSE,656.2904181,41.68508424
TRUE,136.0546499,41.6885696
FALSE,534.1801823,41.69209213
TRUE,196.1398445,41.69605022
FALSE,551.7713524,41.69692085
FALSE,292.6990804,41.69821587
FALSE,691.0011914,41.70738497
TRUE,128.642511,41.71554317
FALSE,400.6432644,41.71723931
FALSE,492.3837716,41.72086534
FALSE,510.0447766,41.72136607
FALSE,1415.3372,41.73340572
FALSE,478.7857272,41.73526093
FALSE,212.3145454,41.74111659
TRUE,136.7502106,41.74394682
FALSE,818.3686031,41.75037967
FALSE,1092.613109,41.76169325
TRUE,183.6740656,41.76444542
FALSE,329.0499811,41.77007402
FALSE,376.2180725,41.78374954
FALSE,472.4700784,41.78583147
FALSE,476.7833271,41.78683055
FALSE,502.9966608,41.78701913
FALSE,438.3414026,41.79834208
FALSE,161.4739194,41.79991023
TRUE,146.5468092,41.80635752
FALSE,577.910758,41.80851867
FALSE,661.52517,41.81051543
FALSE,313.8459645,41.81346436
FALSE,421.9787793,41.81705069
FALSE,154.8085799,41.82054211
FALSE,840.6398679,41.82694905
FALSE,637.8988984,41.8274038
FALSE,277.8975012,41.82808937
TRUE,12.61612629,41.83089281
FALSE,353.1618966,41.83412909
TRUE,131.0552894,41.83434299
FALSE,788.7668376,41.83658837
FALSE,632.5622111,41.83888208
FALSE,1058.295808,41.84608292
TRUE,154.5395951,41.84884771
TRUE,202.2902587,41.84888804
FALSE,882.2425408,41.85577908
TRUE,72.22483283,41.85674803
FALSE,820.1146409,41.86389246
TRUE,202.8476936,41.87164057
FALSE,806.4513552,41.87537809
FALSE,517.0379685,41.8784188
FALSE,522.9231508,41.8820091
FALSE,495.223131,41.88213721
FALSE,682.2087053,41.89849126
FALSE,878.7764735,41.909234
TRUE,151.6969515,41.90955594
FALSE,509.4117708,41.91059984
FALSE,536.9662935,41.91611118
FALSE,266.7302789,41.92815415
FALSE,1173.039844,41.93033228
FALSE,487.802209,41.93047604
FALSE,500.6970719,41.93114666
FALSE,292.1526133,41.93237394
FALSE,786.3638751,41.93328731
FALSE,397.7116162,41.94100557
FALSE,606.3732758,41.9438645
FALSE,850.5342073,41.94477142
FALSE,756.192111,41.94573079
FALSE,486.1420009,41.94943897
FALSE,251.0475267,41.95010679
FALSE,1187.982341,41.95055623
FALSE,1400.8199,41.96772241
FALSE,278.8482641,41.99065513
FALSE,1063.738164,41.99101297
FALSE,590.9825692,42.00575815
FALSE,416.076187,42.01001737
FALSE,363.2762104,42.01320972
FALSE,562.6636404,42.01924954
FALSE,671.0434591,42.02571157
FALSE,443.6798634,42.02721741
FALSE,624.3512814,42.04452932
FALSE,704.0963415,42.04654431
FALSE,771.4240861,42.04738384
TRUE,203.1306182,42.05144415
FALSE,1476.596583,42.05618995
FALSE,263.5509324,42.05906957
FALSE,412.6181154,42.06335605
FALSE,273.9906336,42.06431522
FALSE,665.9272313,42.06764066
FALSE,639.5591741,42.06915936
TRUE,200.9693871,42.0783599
FALSE,164.1650024,42.07931282
FALSE,586.4762879,42.08079449
FALSE,288.9448922,42.08430332
FALSE,370.2691122,42.08624967
TRUE,178.321961,42.08872081
FALSE,565.4692859,42.09241833
FALSE,632.729073,42.09338974
TRUE,136.5435639,42.0984476
FALSE,442.8486882,42.10142458
FALSE,344.9119063,42.10431867
FALSE,1221.682823,42.11066711
FALSE,583.4458296,42.1112422
FALSE,1529.917089,42.11261802
FALSE,870.7256808,42.12160097
FALSE,1388.406113,42.12267328
FALSE,1215.23605,42.12521631
FALSE,216.2625055,42.1292997
FALSE,957.5809405,42.13313079
FALSE,593.7454454,42.13315615
FALSE,599.9649574,42.13358838
FALSE,749.2990381,42.1350491
FALSE,735.3151626,42.14175182
FALSE,137.7389123,42.14886674
FALSE,239.7377256,42.15126179
FALSE,493.0567594,42.15268472
FALSE,781.7808758,42.15455079
FALSE,546.0579551,42.16626304
TRUE,182.7513522,42.17114314
FALSE,718.4273242,42.17283381
FALSE,251.5221764,42.18129361
FALSE,346.5046342,42.18866533
FALSE,517.994231,42.19377964
TRUE,190.2465606,42.19505559
TRUE,13.26403693,42.2035484
FALSE,513.7522549,42.20524506
FALSE,731.1246688,42.20882349
FALSE,558.17272,42.21089409
FALSE,472.9621431,42.21259117
FALSE,528.3220862,42.22633044
FALSE,244.2100491,42.22840462
TRUE,136.1005205,42.22931598
FALSE,692.2186403,42.22951277
FALSE,383.2739951,42.2300318
FALSE,662.5096987,42.23100816
FALSE,248.1835605,42.2357735
FALSE,847.9394745,42.2434609
FALSE,653.9678346,42.24876803
FALSE,159.918388,42.24880845
FALSE,626.6162666,42.2507406
FALSE,794.1603083,42.2534635
FALSE,714.3516793,42.26427015
TRUE,117.3187857,42.27433291
FALSE,354.6205208,42.28164257
FALSE,613.8502843,42.28807789
FALSE,659.3472809,42.29729143
FALSE,610.2241218,42.30347307
TRUE,116.6475439,42.30956904
FALSE,750.0060565,42.31250806
FALSE,460.7638214,42.31516733
TRUE,191.4557021,42.31888816
FALSE,574.4878579,42.3258374
FALSE,657.5999058,42.32848663
FALSE,500.8997614,42.33507732
FALSE,284.6665977,42.33533785
FALSE,205.5204925,42.33897596
FALSE,660.7211024,42.34027841
FALSE,524.1455598,42.3439593
FALSE,248.3597559,42.3512998
FALSE,896.4499308,42.35307967
FALSE,243.1656351,42.37419171
FALSE,557.5114913,42.37855379
FALSE,655.0580382,42.38738111
FALSE,495.9206708,42.3879684
FALSE,505.872276,42.39053729
FALSE,333.7127115,42.39332036
TRUE,182.3696463,42.3983442
FALSE,1442.465869,42.41126565
FALSE,830.3379978,42.41435752
FALSE,415.0814551,42.41477413
FALSE,802.2510798,42.42145073
FALSE,1437.661417,42.43346353
FALSE,596.3595584,42.43489633
FALSE,470.2208001,42.43759523
FALSE,754.2426706,42.43832958
FALSE,496.6708625,42.43863249
FALSE,137.4877841,42.45819057
FALSE,358.9095023,42.46035898
FALSE,846.4583821,42.46127098
FALSE,529.009758,42.46982328
TRUE,141.2225272,42.47160863
FALSE,1118.262243,42.47416102
FALSE,443.6614819,42.48518096
FALSE,266.1073175,42.49170136
FALSE,433.1391604,42.4917418
FALSE,972.1106356,42.49354315
FALSE,730.4358465,42.50098166
FALSE,403.0988401,42.50472909
FALSE,226.5356567,42.51292312
FALSE,806.4834983,42.51883963
FALSE,530.4999396,42.52673835
FALSE,975.9229354,42.52678748
FALSE,624.3000898,42.5343423
FALSE,369.7143898,42.54531389
FALSE,324.7192514,42.5465548
FALSE,275.918211,42.54749446
FALSE,683.1253843,42.56629079
FALSE,501.8998614,42.56834409
FALSE,344.4207303,42.57070669
FALSE,515.6536093,42.58816801
FALSE,525.9241067,42.58855139
FALSE,1174.642907,42.58859475
FALSE,313.2829458,42.59080268
FALSE,249.8809572,42.6073079
FALSE,1092.337684,42.62185304
FALSE,517.8846668,42.6259462
FALSE,212.8883793,42.62598227
FALSE,654.2907284,42.63004681
FALSE,660.6595571,42.6311048
FALSE,678.7752803,42.63322258
TRUE,208.4502426,42.6349808
FALSE,1292.60403,42.63523431
FALSE,562.3783561,42.63537929
FALSE,712.3331869,42.64027047
TRUE,139.9244642,42.64420069
FALSE,405.6262668,42.65157033
TRUE,115.4975101,42.65215272
FALSE,674.5749743,42.65295507
FALSE,692.0367156,42.65503085
FALSE,1499.156611,42.65971018
FALSE,495.6705757,42.66441004
FALSE,279.215444,42.66570593
TRUE,101.8395355,42.66739418
FALSE,567.6628749,42.67393031
FALSE,825.2522388,42.67425613
FALSE,275.6982399,42.67910968
FALSE,555.3372759,42.69346012
FALSE,270.3095,42.69945091
FALSE,236.6118089,42.70841546
FALSE,410.5711496,42.70883946
FALSE,776.2213121,42.71058048
FALSE,485.9748429,42.71899094
FALSE,397.130152,42.72199746
FALSE,685.996293,42.72933651
FALSE,359.9357829,42.73075431
TRUE,66.7352322,42.7313586
FALSE,407.3168365,42.7319
FALSE,711.9866076,42.73354984
FALSE,128.2999357,42.73486474
FALSE,796.337464,42.73772296
TRUE,77.16585153,42.73833356
FALSE,981.9580908,42.74075058
FALSE,300.2567568,42.7414613
FALSE,572.2433267,42.74422181
FALSE,259.2989788,42.74563409
FALSE,308.5516248,42.74571917
TRUE,188.6069104,42.74853076
TRUE,228.5479439,42.75537721
TRUE,159.3851239,42.75606111
FALSE,753.5312921,42.75874038
TRUE,232.7736107,42.76059214
FALSE,790.0430581,42.76073547
FALSE,456.2484592,42.77105884
FALSE,244.4222552,42.7712746
FALSE,160.6872165,42.78658418
FALSE,175.9912713,42.78947844
FALSE,246.3942288,42.79132193
FALSE,213.9046115,42.7962223
FALSE,1205.341977,42.80396091
FALSE,1448.186226,42.82304929
TRUE,157.6914604,42.82717181
FALSE,325.7382196,42.82778323
FALSE,240.1763484,42.82844327
TRUE,212.0803035,42.82972857
FALSE,415.0664729,42.83173919
TRUE,220.0374502,42.83593615
FALSE,721.7461816,42.84045628
FALSE,845.8634971,42.84340585
FALSE,164.2790825,42.85413251
FALSE,1183.273759,42.85645342
FALSE,582.8406807,42.85767565
TRUE,148.96656,42.87098884
TRUE,206.8879676,42.8716697
TRUE,184.7056427,42.87194066
FALSE,647.6795618,42.8723497
FALSE,719.0212116,42.87263905
FALSE,389.4740016,42.87291158
FALSE,443.0882983,42.87432957
FALSE,710.5427994,42.88678801
FALSE,562.4145017,42.88705546
FALSE,270.7110491,42.89367883
FALSE,1579.081605,42.89569763
TRUE,148.5788213,42.90462811
FALSE,692.5875947,42.90671584
FALSE,525.0868815,42.90845435
FALSE,578.2955598,42.90948651
FALSE,568.6969966,42.91562521
FALSE,1514.20669,42.9177415
FALSE,398.377056,42.92139147
TRUE,194.8948243,42.9367067
FALSE,292.7045126,42.93681543
FALSE,810.2604827,42.9417523
TRUE,139.8482733,42.94281101
TRUE,161.9007193,42.95514828
FALSE,1298.490016,42.95687377
FALSE,348.3031636,42.95815735
FALSE,237.8300496,42.96337051
FALSE,817.1067328,42.96372651
FALSE,250.7572718,42.96585735
TRUE,168.4855651,42.96647477
TRUE,187.087647,42.96687067
FALSE,603.4277032,42.9675904
FALSE,809.0895879,42.96837577
FALSE,326.885258,42.96955854
FALSE,1375.157116,42.9697022
FALSE,370.1497207,42.97256383
FALSE,895.9509362,42.98867019
FALSE,784.2197964,42.99324999
FALSE,587.759709,43.00671837
TRUE,162.8117943,43.00681894
TRUE,68.06021988,43.00953558
FALSE,597.1103715,43.01647359
FALSE,348.8141103,43.02133759
FALSE,664.8824772,43.023907
FALSE,670.8753659,43.02598734
